system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1716372+643206,2020,2,28.890089031869042,77.09218249962166,0.4847656190395355,7371761608413317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09218249962166,28.890089031869042]}"
+1716373+643112,2020,7,28.885844492151577,77.09221458231038,0.4659375250339508,7371761608413222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09221458231038,28.885844492151577]}"
+1716373+643141,2020,2,28.887169507195654,77.09222741538586,0.6943750381469727,7371765903380548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09222741538586,28.887169507195654]}"
+1716373+643175,2020,10,28.888647235838032,77.09215105858672,0.4239843785762787,7371753018478692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09215105858672,28.888647235838032]}"
+1716374+643124,2020,5,28.886356531863527,77.0922543648444,0.4671874940395355,7371765903380529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0922543648444,28.886356531863527]}"
+1716374+643133,2020,2,28.88683263896411,77.09224987326796,0.6502343416213989,7371765903380541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09224987326796,28.88683263896411]}"
+1716374+643160,2020,26,28.887924437540196,77.09208575797568,0.6975781321525574,7371735838609491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09208575797568,28.887924437540196]}"
+1716374+643194,2020,54,28.889286370527216,77.09233055528885,0.6368750333786011,7371774493315181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09233055528885,28.889286370527216]}"
+1716374+643202,2020,9,28.88987193900871,77.09228730307147,0.7056249976158142,7371774493315199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09228730307147,28.88987193900871]}"
+1716375+643136,2020,26,28.88682572884654,77.09231379185549,0.6220312714576721,7371774493315129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09231379185549,28.88682572884654]}"
+1716375+643162,2020,3,28.888135196126083,77.09227233115007,0.5464843511581421,7371765903380570,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09227233115007,28.888135196126083]}"
+1716375+643171,2020,18,28.888367260907813,77.09232972351545,0.47859376668930054,7371774493315164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09232972351545,28.888367260907813]}"
+1716375+643179,2020,14,28.8888057243203,77.09233007998976,0.7303124666213989,7371778788282470,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09233007998976,28.8888057243203]}"
+1716376+643127,2020,2,28.886563144378872,77.09233970479637,0.3970312476158142,7371774493315127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09233970479637,28.886563144378872]}"
+1716376+643157,2020,1,28.887910617305053,77.09236216267848,0.6232031583786011,7371778788282453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09236216267848,28.887910617305053]}"
+1716376+643195,2020,1,28.88961741634488,77.09236216267848,0.36851564049720764,7371778788282491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09236216267848,28.88961741634488]}"
+1716376+643206,2020,3,28.890111489751146,77.09231724691428,0.7652343511581421,7371770198347910,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09231724691428,28.890111489751146]}"
+1716377+643126,2020,1,28.886518228614666,77.09240707844269,0.4664843678474426,7371783083249718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09240707844269,28.886518228614666]}"
+1716377+643142,2020,9,28.887137068032615,77.09241705972363,0.6087499856948853,7371783083249730,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09241705972363,28.887137068032615]}"
+1716377+643149,2020,6,28.887506375427197,77.09233970479637,0.6448437571525574,7371774493315146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09233970479637,28.887506375427197]}"
+1716377+643160,2020,38,28.887857427584283,77.09236452666607,0.6232031583786011,7371778788282447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09236452666607,28.887857427584283]}"
+1716378+643171,2020,17,28.888425827541532,77.09254975204664,0.5736718773841858,7371787378217055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09254975204664,28.888425827541532]}"
+1716378+643197,2020,2,28.889707247873293,77.09242953632479,0.2985156178474426,7371783083249789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09242953632479,28.889707247873293]}"
+1716379+643124,2020,10,28.886361023439946,77.092474452089,0.8204687833786011,7371787378217009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.092474452089,28.886361023439946]}"
+1716379+643164,2020,8,28.888157654008186,77.0924969099711,0.6985937356948853,7371791673184345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0924969099711,28.888157654008186]}"
+1716379+643173,2020,3,28.88862926953235,77.0924519942069,0.45710936188697815,7371783083249765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0924519942069,28.88862926953235]}"
+1716379+643180,2020,2,28.88894367988179,77.092474452089,0.2974218726158142,7371787378217068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.092474452089,28.88894367988179]}"
+1716379+643194,2020,6,28.88955004269857,77.092474452089,0.5611718893051147,7371787378217081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.092474452089,28.88955004269857]}"
+1716379+643206,2020,5,28.890039624528416,77.09250589312394,0.22820311784744263,7371791673184387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09250589312394,28.890039624528416]}"
+1716379+643213,2020,30,28.890321096650773,77.09257925553881,0.8587499856948853,7371787378217097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09257925553881,28.890321096650773]}"
+1716380+643130,2020,6,28.886667947828688,77.0924819380497,0.6599999666213989,7371783083249721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0924819380497,28.886667947828688]}"
+1716380+643148,2020,9,28.887426525179723,77.09249191933064,0.6376562714576721,7371787378217033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09249191933064,28.887426525179723]}"
+1716380+643194,2020,1,28.889572500580673,77.09254182573531,0.6893750429153442,7371795968151674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09254182573531,28.889572500580673]}"
+1716381+643133,2020,3,28.8867877231999,77.09258674149952,0.6481249928474426,7371800263118907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09258674149952,28.8867877231999]}"
+1716381+643177,2020,3,28.88879396066777,77.0925567976567,0.5986718535423279,7371795968151656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0925567976567,28.88879396066777]}"
+1716381+643196,2020,6,28.88960993038418,77.09259422746021,0.6893750429153442,7371800263118970,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09259422746021,28.88960993038418]}"
+1716381+643200,2020,1,28.88984199516591,77.09258674149952,0.09375,7371800263118976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09258674149952,28.88984199516591]}"
+1716382+643128,2020,2,28.88660806014308,77.09260919938161,0.4591406285762787,7371800263118904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09260919938161,28.88660806014308]}"
+1716382+643155,2020,13,28.887741319424585,77.09257292126436,0.6086719036102295,7371791673184335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09257292126436,28.887741319424585]}"
+1716382+643184,2020,5,28.88906944402157,77.09261369095803,0.2986718714237213,7371800263118958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09261369095803,28.88906944402157]}"
+1716383+643136,2020,2,28.886967386256728,77.09265411514582,0.6021875143051147,7371804558086208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09265411514582,28.886967386256728]}"
+1716383+643151,2020,3,28.887611178877016,77.09266160110653,0.5112500190734863,7371804558086222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09266160110653,28.887611178877016]}"
+1716383+643168,2020,2,28.888382232829215,77.09267657302793,0.563281238079071,7371808853053535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09267657302793,28.888382232829215]}"
+1716383+643175,2020,4,28.88869664317866,77.09265411514582,0.5946093797683716,7371804558086246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09265411514582,28.88869664317866]}"
+1716383+643180,2020,6,28.888898764117585,77.09265411514582,0.7157812714576721,7371804558086250,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09265411514582,28.888898764117585]}"
+1716383+643188,2020,2,28.889280548113334,77.09267657302793,0.5547656416893005,7371808853053555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09267657302793,28.889280548113334]}"
+1716383+643191,2020,4,28.88939283752385,77.09268780196898,0.520703136920929,7371808853053557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09268780196898,28.88939283752385]}"
+1716383+643206,2020,11,28.89001757497144,77.09270923903826,0.5346093773841858,7371808853053570,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09270923903826,28.89001757497144]}"
+1716384+643143,2020,17,28.887205175596645,77.09266072040526,0.625546932220459,7371800263118915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09266072040526,28.887205175596645]}"
