system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1716926+643531,2023,1,28.904709113118088,77.11706583299177,0.37242186069488525,7374141020295627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11706583299177,28.904709113118088]}"
+1716926+643692,2023,5,28.911913601696728,77.11705684983893,0.5718749761581421,7374136725328491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11705684983893,28.911913601696728]}"
+1716927+643526,2023,6,28.904462076414955,77.11706583299177,0.20640625059604645,7374136725328325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11706583299177,28.904462076414955]}"
+1716927+643671,2023,1,28.910997320106926,77.11711074875598,0.4716406464576721,7374145315263063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11711074875598,28.910997320106926]}"
+1716927+643725,2023,3,28.913407799452642,77.11708080491317,0.5596093535423279,7374141020295820,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11708080491317,28.913407799452642]}"
+1716928+643570,2023,6,28.906415912157915,77.11713320663807,0.2780468463897705,7374145315262960,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11713320663807,28.906415912157915]}"
+1716928+643655,2023,13,28.910195746468787,77.11717639487289,0.814453125,7374145315263044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11717639487289,28.910195746468787]}"
+1716928+643673,2023,1,28.911087151635336,77.11715566452018,0.5857812166213989,7374149610230361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11715566452018,28.911087151635336]}"
+1716928+643676,2023,2,28.911199441045852,77.11715566452018,0.6778906583786011,7374149610230363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11715566452018,28.911199441045852]}"
+1716928+643700,2023,9,28.912244980223754,77.11712073003692,0.6474218368530273,7374136725328498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11712073003692,28.912244980223754]}"
+1716928+643714,2023,9,28.91285882900124,77.11711573939644,0.7056249976158142,7374141020295807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11711573939644,28.91285882900124]}"
+1716928+643723,2023,1,28.913332939845635,77.11715566452018,0.5623437762260437,7374149610230411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11715566452018,28.913332939845635]}"
+1716929+643671,2023,2,28.910974862224823,77.11720058028439,0.5408594012260437,7374153905197654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11720058028439,28.910974862224823]}"
