system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1715381+644220,2023,3,28.9356411027346,77.04764103345073,0.18992187082767487,7367501000856699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04764103345073,28.9356411027346]}"
+1715382+644202,2023,10,28.934735301489784,77.04773385936342,0.7649999856948853,7367509590791269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04773385936342,28.934735301489784]}"
+1715384+644235,2023,8,28.936290509825415,77.04775519435142,0.8671093583106995,7367509590791305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04775519435142,28.936290509825415]}"
+1715395+644247,2023,3,28.936838856446766,77.04828482607103,0.6967187523841858,7367561130398870,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04828482607103,28.936838856446766]}"
+1715399+644231,2023,7,28.936105232298065,77.04846662797375,0.6779687404632568,7367578310268037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04846662797375,28.936105232298065]}"
+1715400+644234,2023,3,28.936254951512087,77.04850940489204,0.07437500357627869,7367582605235337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04850940489204,28.936254951512087]}"
+1715403+644237,2023,1,28.936419642647508,77.04865912410607,0.5799218416213989,7367599785104525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04865912410607,28.936419642647508]}"
+1715405+644240,2023,3,28.93653941801872,77.04871901179168,0.7262499928474426,7367604080071823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04871901179168,28.93653941801872]}"
+1715405+644404,2023,27,28.943837397928785,77.04856097484354,0.6221094131469727,7367574015300913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04856097484354,28.943837397928785]}"
+1715407+644231,2023,4,28.936127690180168,77.04881632928078,0.7882031202316284,7367612670006406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04881632928078,28.936127690180168]}"
+1715407+644396,2023,99,28.943280412206324,77.04883651868995,0.8524218797683716,7367608375039264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04883651868995,28.943280412206324]}"
+1715411+644231,2023,2,28.936127690180168,77.04901845021972,0.5999218821525574,7367634144842886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04901845021972,28.936127690180168]}"
+1715413+644046,2023,1,28.927840731684164,77.04910828174813,0.12992188334465027,7367642734777294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04910828174813,28.927840731684164]}"
+1715413+644420,2023,14,28.944504480204582,77.04908582386602,0.6820312738418579,7367638439810366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04908582386602,28.944504480204582]}"
+1715414+644034,2023,50,28.92706548559397,77.04914331604421,0.12687499821186066,7367634144842680,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04914331604421,28.92706548559397]}"
+1715415+644031,2023,45,28.92703324605655,77.04914621061567,0.12687499821186066,7367642734777273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04914621061567,28.92703324605655]}"
+1715419+644394,2023,86,28.943070309407958,77.04929107846291,0.8178125023841858,7367647029744921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04929107846291,28.943070309407958]}"
+1715420+644046,2023,2,28.927840731684164,77.04940023421547,0.16039063036441803,7367668504581070,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04940023421547,28.927840731684164]}"
+1715423+644039,2023,4,28.92750386345262,77.04953498150809,0.7664843797683716,7367681389482950,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04953498150809,28.92750386345262]}"
+1715423+644087,2023,1,28.92968227801661,77.04955743939018,0.638671875,7367685684450295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04955743939018,28.92968227801661]}"
+1715427+644066,2023,12,28.92862675755777,77.0497146445649,0.9632030725479126,7367698569352157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0497146445649,28.92862675755777]}"
+1715429+644094,2023,1,28.929996688366053,77.04982693397542,0.1999218761920929,7367711454254078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04982693397542,28.929996688366053]}"
+1715431+644272,2023,2,28.93796923651261,77.04991676550384,0.0949999988079071,7367720044188847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04991676550384,28.93796923651261]}"
+1715432+644379,2023,1,28.942797681164755,77.04996168126804,0.06531249731779099,7367724339156251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04996168126804,28.942797681164755]}"
+1715433+644270,2023,3,28.9378719190235,77.05002156895364,0.34632813930511475,7367728634123437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05002156895364,28.9378719190235]}"
+1715436+644089,2023,7,28.929637362252404,77.05014134432487,0.6263281106948853,7367741519025139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05014134432487,28.929637362252404]}"
+1715438+644276,2023,2,28.93817135745154,77.05020871797117,0.3430468738079071,7367745813992628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05020871797117,28.93817135745154]}"
+1715438+644384,2023,3,28.94297734422158,77.05023117585327,0.34101563692092896,7367750108960030,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05023117585327,28.94297734422158]}"
+1715467+643947,2023,17,28.923338586848462,77.05152580670392,0.7356250286102295,7367861778109289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05152580670392,28.923338586848462]}"
+1715487+644057,2023,1,28.92833480509043,77.05243204829937,0.26320311427116394,7367960562357209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05243204829937,28.92833480509043]}"
+1715487+644063,2023,2,28.928581841793562,77.05243204829937,0.6388280987739563,7367960562357214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05243204829937,28.928581841793562]}"
+1715489+644068,2023,3,28.928783962732492,77.05252187982778,0.5298437476158142,7367969152291810,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05252187982778,28.928783962732492]}"
+1715491+644041,2023,6,28.92759369498103,77.05256679559199,0.733593761920929,7367969152291784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05256679559199,28.92759369498103]}"
+1715492+644038,2023,45,28.927371611480233,77.05274446239262,0.9800000190734863,7367969152291778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05274446239262,28.927371611480233]}"
+1715492+644161,2023,3,28.93297610072505,77.052641655199,0.29234376549720764,7367977742226496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.052641655199,28.93297610072505]}"
+1715494+643943,2023,1,28.92321440797095,77.05274645864881,0.49507811665534973,7367990627128167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05274645864881,28.92321440797095]}"
+1715495+644153,2023,15,28.932514965545867,77.05279736318158,0.7578905820846558,7367994922095667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05279736318158,28.932514965545867]}"
+1715495+644183,2023,2,28.933994191380386,77.05276891653091,0.4797656238079071,7367990627128407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05276891653091,28.933994191380386]}"
+1715496+643946,2023,48,28.92321440797095,77.05270060713951,0.7258594036102295,7367973447258980,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05270060713951,28.92321440797095]}"
+1715498+644040,2023,3,28.927556265177525,77.05291114978424,0.6177343726158142,7368007806997447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05291114978424,28.927556265177525]}"
+1715498+644047,2023,53,28.927792426050964,77.05274645864881,0.9954687356948853,7367969152291787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05274645864881,28.927792426050964]}"
+1715498+644056,2023,53,28.92819666792882,77.05274645864881,0.9813281297683716,7367969152291796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05274645864881,28.92819666792882]}"
+1715498+644161,2023,5,28.93298807826217,77.0528722227886,0.5525780916213989,7367999217062976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0528722227886,28.93298807826217]}"
+1715498+644191,2023,2,28.93435351749403,77.05290366382353,0.563671886920929,7368003512030303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05290366382353,28.93435351749403]}"
+1715499+644028,2023,45,28.926962378961917,77.05274945303309,0.9650781154632568,7368003512030136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05274945303309,28.926962378961917]}"
+1715499+644136,2023,10,28.9318606925806,77.05288120594143,0.6740624904632568,7367994922095655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05288120594143,28.9318606925806]}"
+1715503+643947,2023,3,28.92336412718497,77.05316567244806,0.6195312738418579,7368029281833834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05316567244806,28.92336412718497]}"
+1715503+644011,2023,3,28.92622376417275,77.05315070052666,0.38304686546325684,7368029281833897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05315070052666,28.92622376417275]}"
+1715503+644324,2023,8,28.94027116942817,77.0531563149972,0.8058593273162842,7368033576801505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0531563149972,28.94027116942817]}"
+1715505+643943,2023,9,28.923159510925807,77.05326548525741,0.44132813811302185,7368037871768421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05326548525741,28.923159510925807]}"
+1715506+644501,2023,24,28.948120199223162,77.05324053205507,0.9664062261581421,7368033576801678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05324053205507,28.948120199223162]}"
+1715509+644013,2023,11,28.926174765157253,77.05344061136836,0.5573437213897705,7368055051637670,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05344061136836,28.926174765157253]}"
+1715510+644334,2023,48,28.940675411306025,77.05329667676034,0.9293749928474426,7368050756670695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05329667676034,28.940675411306025]}"
+1715511+644010,2023,1,28.92622376417275,77.05351002664031,0.6345312595367432,7368063641572266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05351002664031,28.92622376417275]}"
+1715511+644057,2023,89,28.92801332933988,77.05378204458309,0.5650781393051147,7368085116408783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05378204458309,28.92801332933988]}"
+1715514+644043,2023,137,28.92755976226866,77.05378279974848,0.8700781464576721,7368050756670405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05378279974848,28.92755976226866]}"
+1715514+644335,2023,2,28.940821387539692,77.05362231605083,0.2787500023841858,7368072231507183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05362231605083,28.940821387539692]}"
+1715516+644505,2023,4,28.948389693808398,77.05373460546134,0.6219531297683716,7368085116409238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05373460546134,28.948389693808398]}"
+1715520+644018,2023,72,28.92650823067939,77.05381695102905,0.9800000190734863,7368055051637679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05381695102905,28.92650823067939]}"
+1715520+644562,2023,5,28.950963367097405,77.0538783359068,0.7526562213897705,7368098001311183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0538783359068,28.950963367097405]}"
+1715524+644013,2023,66,28.926161154319615,77.05395373994732,0.7290624976158142,7368102296277924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05395373994732,28.926161154319615]}"
+1715524+644052,2023,3,28.9281102262694,77.05404901581079,0.3882812559604645,7368110886212564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05404901581079,28.9281102262694]}"
+1715524+644056,2023,6,28.928267431444123,77.05404901581079,0.4207812547683716,7368110886212567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05404901581079,28.928267431444123]}"
+1715525+643957,2023,5,28.923834245516993,77.05406698211647,0.4815624952316284,7368115181179764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05406698211647,28.923834245516993]}"
+1715525+644560,2023,12,28.95088251872183,77.05407147369289,0.7626562714576721,7368110886213070,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05407147369289,28.95088251872183]}"
+1715527+644001,2023,8,28.925797064412794,77.0541613052213,0.7183593511581421,7368119476147104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0541613052213,28.925797064412794]}"
+1715528+644061,2023,33,28.928338888341724,77.0542286788676,0.8715624809265137,7368128066081749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0542286788676,28.928338888341724]}"
+1715528+644556,2023,1,28.950747771429214,77.05427359463181,0.3739062547683716,7368136656016844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05427359463181,28.950747771429214]}"
+1715529+644001,2023,5,28.925738673919323,77.05430952724318,0.34351563453674316,7368136656016286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05430952724318,28.925738673919323]}"
+1715529+644066,2023,78,28.928678007596414,77.05385265330317,0.8550781011581421,7368046461703135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05385265330317,28.928678007596414]}"
+1715529+644292,2023,14,28.938816219494782,77.05427680290069,0.764843761920929,7368132361049280,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05427680290069,28.938816219494782]}"
+1715529+644562,2023,5,28.950990316555927,77.05429156093749,0.604296863079071,7368140950984144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05429156093749,28.950990316555927]}"
+1715532+644561,2023,2,28.95094989236814,77.05445325768864,0.5365625023841858,7368153835886032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05445325768864,28.95094989236814]}"
+1715533+644281,2023,8,28.938345406037836,77.05445325768864,0.6639843583106995,7368149540918455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05445325768864,28.938345406037836]}"
+1715533+644558,2023,2,28.950815145075524,77.05449817345284,0.45820313692092896,7368158130853325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05449817345284,28.950815145075524]}"
+1715534+644245,2023,3,28.936778968761153,77.05449817345284,0.32539063692092896,7368153835885717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05449817345284,28.936778968761153]}"
+1715534+644292,2023,9,28.938830121993227,77.05451314537424,0.5681250095367432,7368158130853057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05451314537424,28.938830121993227]}"
+1715534+644301,2023,3,28.939264307713888,77.05455806113845,0.6754687428474426,7368162425820364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05455806113845,28.939264307713888]}"
+1715535+644067,2023,2,28.92876150485039,77.05458800498126,0.3810156285762787,7368166720787426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05458800498126,28.92876150485039]}"
+1715535+644260,2023,2,28.937430247342142,77.05458800498126,0.3123437464237213,7368166720787619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05458800498126,28.937430247342142]}"
+1715536+644556,2023,1,28.950747771429214,77.05463292074546,0.18523436784744263,7368171015755212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05463292074546,28.950747771429214]}"
+1715537+644428,2023,314,28.944320382788874,77.05445983770505,0.9453906416893005,7368132361049390,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05445983770505,28.944320382788874]}"
+1715539+643972,2023,2,28.924516965132923,77.05474521015597,0.59765625,7368179605689220,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05474521015597,28.924516965132923]}"
+1715539+644386,2023,1,28.943112091514198,77.05476766803808,0.47632813453674316,7368183900656930,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05476766803808,28.943112091514198]}"
+1715540+643953,2023,1,28.92366356561301,77.05481258380229,0.15296874940395355,7368188195623793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05481258380229,28.92366356561301]}"
+1715541+644557,2023,1,28.95079268719342,77.0548574995665,0.3203125,7368192490591693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0548574995665,28.95079268719342]}"
+1715542+644049,2023,201,28.927511125951806,77.0552244233716,0.8935937881469727,7368188195623868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0552244233716,28.927511125951806]}"
+1715542+644396,2023,4,28.943561249156257,77.05483504168438,0.2547656297683716,7368183900656940,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05483504168438,28.943561249156257]}"
+1715542+644515,2023,2,28.948883767214664,77.0549024153307,0.31468749046325684,7368196785558946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0549024153307,28.948883767214664]}"
+1715542+644548,2023,6,28.950343529551358,77.05487995744859,0.38148435950279236,7368192490591682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05487995744859,28.950343529551358]}"
+1715543+644545,2023,1,28.950253698022948,77.05494733109491,0.45304685831069946,7368201080526273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05494733109491,28.950253698022948]}"
+1715544+644562,2023,4,28.950994808132346,77.054969788977,0.6129687428474426,7368201080526289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.054969788977,28.950994808132346]}"
+1715546+644534,2023,3,28.949714708852476,77.05508207838753,0.34257811307907104,7368213965428148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05508207838753,28.949714708852476]}"
+1715547+644290,2023,10,28.93878221184474,77.05499673843553,0.5353906154632568,7368196785558721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05499673843553,28.93878221184474]}"
+1715547+644551,2023,4,28.95050073472608,77.05510453626962,0.5751562714576721,7368213965428166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05510453626962,28.95050073472608]}"
+1715547+644554,2023,2,28.950635482018697,77.05512699415172,0.537890613079071,7368218260395465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05512699415172,28.950635482018697]}"
+1715548+643979,2023,58,28.924731476627493,77.05507665751942,0.9760156273841858,7368188195623815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05507665751942,28.924731476627493]}"
+1715548+644223,2023,9,28.935656074656006,77.05515693799454,0.6444531083106995,7368218260395130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05515693799454,28.935656074656006]}"
+1715548+644540,2023,1,28.95002911920192,77.05517190991593,0.3357812464237213,7368222555362748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05517190991593,28.95002911920192]}"
+1715548+644560,2023,1,28.950927434486037,77.05517190991593,0.4651562571525574,7368222555362768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05517190991593,28.950927434486037]}"
+1715549+643950,2023,2,28.92350636043829,77.05521682568013,0.4273437559604645,7368226850329453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05521682568013,28.92350636043829]}"
+1715549+643962,2023,30,28.924028880495218,77.0549623030163,0.34367188811302185,7368183900656504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0549623030163,28.924028880495218]}"
+1715549+644519,2023,2,28.949085888153594,77.05519436779804,0.587109386920929,7368222555362727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05519436779804,28.949085888153594]}"
+1715550+644394,2023,12,28.943441473785043,77.05519436779804,0.35843750834465027,7368235440264488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05519436779804,28.943441473785043]}"
+1715550+644541,2023,2,28.950074034966125,77.05523928356224,0.3357812464237213,7368226850330045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05523928356224,28.950074034966125]}"
+1715551+644561,2023,1,28.950972350250243,77.05530665720855,0.2835937440395355,7368235440264657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05530665720855,28.950972350250243]}"
+1715552+643969,2023,50,28.924314844193997,77.05508207838753,0.914843738079071,7368188195623806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05508207838753,28.924314844193997]}"
+1715552+643987,2023,53,28.92512120928158,77.05508631572377,0.7868750095367432,7368235440264079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05508631572377,28.92512120928158]}"
+1715552+644024,2023,305,28.926514759418883,77.05609216765535,0.7754687666893005,7368235440264108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05609216765535,28.926514759418883]}"
+1715552+644404,2023,15,28.943830743741493,77.05530665720855,0.8388280868530273,7368231145297200,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05530665720855,28.943830743741493]}"
+1715552+644541,2023,3,28.95002911920192,77.05535157297275,0.4967968463897705,7368239735231931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05535157297275,28.95002911920192]}"
+1715552+644554,2023,1,28.9506579399008,77.05535157297275,0.4378906190395355,7368239735231946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05535157297275,28.9506579399008]}"
+1715553+644547,2023,4,28.950309842728206,77.0553628019138,0.618359386920929,7368239735231937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0553628019138,28.950309842728206]}"
+1715553+644555,2023,1,28.950702855665007,77.05539648873696,0.4378906190395355,7368244030199243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05539648873696,28.950702855665007]}"
+1715554+644021,2023,6,28.9266055481685,77.05544140450117,0.3656249940395355,7368248325166000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05544140450117,28.9266055481685]}"
+1715554+644067,2023,40,28.92874915301523,77.05513036283403,0.701171875,7368222555362273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05513036283403,28.92874915301523]}"
+1715554+644556,2023,1,28.950747771429214,77.05544140450117,0.49992188811302185,7368248325166540,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05544140450117,28.950747771429214]}"
+1715555+644062,2023,79,28.92837289820691,77.05513609101536,0.001875000074505806,7368192490591189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05513609101536,28.92837289820691]}"
+1715555+644536,2023,1,28.949849456145092,77.05548632026537,0.5121093988418579,7368252620133816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05548632026537,28.949849456145092]}"
+1715555+644549,2023,2,28.95043336107977,77.05546386238328,0.4925000071525574,7368248325166533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05546386238328,28.95043336107977]}"
+1715556+644532,2023,2,28.949647335206166,77.05553123602958,0.14874999225139618,7368256915101107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05553123602958,28.949647335206166]}"
+1715556+644552,2023,1,28.95056810837239,77.05553123602958,0.38593748211860657,7368256915101128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05553123602958,28.95056810837239]}"
+1715557+644528,2023,7,28.949432381191755,77.05555048564281,0.7013281583786011,7368256915101101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05555048564281,28.949432381191755]}"
