system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1716309+643220,2023,1,28.890740310450028,77.08935280647668,0.33687499165534973,7371491025473684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08935280647668,28.890740310450028]}"
+1716309+643240,2023,4,28.89157125208784,77.08935280647668,0.4390624761581421,7371491025473701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08935280647668,28.89157125208784]}"
+1716309+643253,2023,1,28.892222530668825,77.08935280647668,0.24617187678813934,7371491025473717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08935280647668,28.892222530668825]}"
+1716309+643278,2023,5,28.893255593245563,77.08935280647668,0.9393750429153442,7371491025473738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08935280647668,28.893255593245563]}"
+1716309+643356,2023,1,28.896848854382043,77.08935280647668,0.2907031178474426,7371491025473820,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08935280647668,28.896848854382043]}"
+1716310+643232,2023,5,28.891243367009135,77.08937077278236,0.9460155963897705,7371491025473694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08937077278236,28.891243367009135]}"
+1716316+643231,2023,14,28.891167010209987,77.08960946798643,0.5203906297683716,7371512500310172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08960946798643,28.891167010209987]}"
+1716316+643455,2023,8,28.90127305715633,77.08959984317981,0.8282812237739563,7371508205343102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08959984317981,28.90127305715633]}"
+1716317+643460,2023,7,28.90146234501977,77.08971213259034,0.6678124666213989,7371521090244994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08971213259034,28.90146234501977]}"
+1716318+643223,2023,2,28.890875057742647,77.08973459047243,0.5639062523841858,7371525385212055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08973459047243,28.890875057742647]}"
