system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1716902+643711,2020,1,28.912793950675162,77.11598785465083,0.35765624046325684,7374037941080703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11598785465083,28.912793950675162]}"
+1716902+643720,2020,1,28.91319819255302,77.11598785465083,0.35359376668930054,7374037941080712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11598785465083,28.91319819255302]}"
+1716903+643670,2020,2,28.910929946460616,77.11603277041503,0.4362500011920929,7374042236047957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11603277041503,28.910929946460616]}"
+1716904+643598,2020,2,28.90771846931989,77.11605522829713,0.630859375,7374042236047886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11605522829713,28.90771846931989]}"
+1716904+643630,2020,6,28.909133315892376,77.11603277041503,0.38609376549720764,7374037941080621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11603277041503,28.909133315892376]}"
+1716904+643650,2020,25,28.909798967517908,77.11605792324299,0.8631249666213989,7374042236047927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11605792324299,28.909798967517908]}"
+1716904+644010,2020,4,28.926190077349595,77.11607768617924,0.1873437464237213,7374042236048297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11607768617924,28.926190077349595]}"
+1716905+643659,2020,8,28.910390957290144,77.11610014406133,0.4475000202655792,7374046531015240,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11610014406133,28.910390957290144]}"
+1716906+643561,2020,6,28.906011670280062,77.11614505982554,0.25859373807907104,7374050825982439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11614505982554,28.906011670280062]}"
+1716906+643630,2020,2,28.909133315892376,77.11616751770765,0.37046873569488525,7374055120949805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11616751770765,28.909133315892376]}"
+1716906+643709,2020,10,28.91264572865328,77.11621692504828,0.7523437738418579,7374055120949883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11621692504828,28.91264572865328]}"
+1716906+643720,2020,5,28.91316225994165,77.11614955140197,0.2514062523841858,7374055120949894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11614955140197,28.91316225994165]}"
+1716907+643692,2020,11,28.911854802878132,77.11618385071282,0.7817968726158142,7374055120949864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11618385071282,28.911854802878132]}"
+1716907+643698,2020,5,28.91217411312912,77.11619446716618,0.5328124761581421,7374059415917168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11619446716618,28.91217411312912]}"
+1716907+643731,2020,14,28.913631308850718,77.11627980711816,0.5338281393051147,7374076595786383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11627980711816,28.913631308850718]}"
+1716907+643814,2020,4,28.91735290074207,77.11621243347186,0.4739062488079071,7374059415917283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11621243347186,28.91735290074207]}"
+1716908+643684,2020,9,28.911501374794124,77.11623239603372,0.6167968511581421,7374059415917152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11623239603372,28.911501374794124]}"
+1716908+643723,2020,7,28.913300857156916,77.1162188500096,0.705078125,7374063710884489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1162188500096,28.913300857156916]}"
+1716908+643736,2020,9,28.913871929016107,77.11621243347186,0.7580468654632568,7374055120949910,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11621243347186,28.913871929016107]}"
+1716909+643549,2020,12,28.90550262495239,77.11613008790415,0.6048437356948853,7374037941080540,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11613008790415,28.90550262495239]}"
+1716909+643704,2020,6,28.91245708244362,77.11625734923607,0.5319531559944153,7374059415917175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11625734923607,28.91245708244362]}"
+1716909+644010,2020,2,28.92622376417275,77.11627980711816,0.3723437488079071,7374063710884778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11627980711816,28.92622376417275]}"
+1716910+643639,2020,3,28.909560015652332,77.11630226500027,0.49617186188697815,7374063710884407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11630226500027,28.909560015652332]}"
+1716911+643598,2020,4,28.907707240378837,77.11633595182342,0.6935937404632568,7374068005851661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11633595182342,28.907707240378837]}"
+1716911+643681,2020,2,28.91142401986688,77.11639209652868,0.09968750178813934,7374076595786336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11639209652868,28.91142401986688]}"
+1716911+643702,2020,2,28.912367250915207,77.11639209652868,0.3877343535423279,7374076595786357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11639209652868,28.912367250915207]}"
+1716912+643693,2020,7,28.911966217306226,77.11639851306643,0.6408593654632568,7374076595786348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11639851306643,28.911966217306226]}"
+1716912+643699,2020,10,28.912142672094177,77.1164639617514,0.4914844036102295,7374085185720943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1164639617514,28.912142672094177]}"
+1716912+643715,2020,3,28.912943669889184,77.11645198421428,0.5090624690055847,7374080890753666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11645198421428,28.912943669889184]}"
+1716913+643704,2020,5,28.9124525908672,77.11647294490425,0.6182812452316284,7374080890753655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11647294490425,28.9124525908672]}"
+1716914+643723,2020,11,28.913226775312058,77.11650642756484,0.6968749761581421,7374085185720967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11650642756484,28.913226775312058]}"
+1716915+643705,2020,2,28.912501998207823,77.1165717595855,0.5639062523841858,7374093775655544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1165717595855,28.912501998207823]}"
+1716915+643711,2020,12,28.912745291930605,77.11652684382129,0.682421863079071,7374093775655548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11652684382129,28.912745291930605]}"
+1716915+643724,2020,1,28.91337785560984,77.1165717595855,0.32539060711860657,7374093775655564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1165717595855,28.91337785560984]}"
+1716915+643730,2020,4,28.913624892312974,77.1165493017034,0.03812500089406967,7374089480688273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1165493017034,28.913624892312974]}"
+1716915+644017,2020,2,28.92651571664009,77.1165717595855,0.30710938572883606,7374093775655856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1165717595855,28.92651571664009]}"
+1716916+643617,2020,6,28.908526953075597,77.11659421746761,0.16820313036441803,7374093775655455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11659421746761,28.908526953075597]}"
+1716916+643664,2020,4,28.91066045187538,77.11659421746761,0.15273438394069672,7374093775655503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11659421746761,28.91066045187538]}"
+1716916+643667,2020,2,28.910795199167996,77.1166166753497,0.5337499976158142,7374098070622802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1166166753497,28.910795199167996]}"
+1716916+643670,2020,4,28.910929946460616,77.11659421746761,0.5864843726158142,7374093775655509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11659421746761,28.910929946460616]}"
+1716916+643674,2020,2,28.91110960951744,77.1166166753497,0.3342968821525574,7374098070622809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1166166753497,28.91110960951744]}"
+1716916+643718,2020,12,28.912981099692686,77.11659421746761,0.6194531321525574,7374093775655553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11659421746761,28.912981099692686]}"
+1716917+643683,2020,3,28.911536309277395,77.1166166753497,0.47929689288139343,7374093775655523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1166166753497,28.911536309277395]}"
+1716917+643703,2020,5,28.912407675102994,77.11667955741959,0.5546875,7374102365590134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11667955741959,28.912407675102994]}"
+1716918+643633,2020,18,28.909180726976814,77.11669902091742,0.8853906393051147,7374093775655469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11669902091742,28.909180726976814]}"
+1716918+643691,2020,4,28.91187317750894,77.11668404899602,0.5497656464576721,7374102365590122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11668404899602,28.91187317750894]}"
+1716918+643724,2020,5,28.913332939845635,77.11666159111391,0.5389062166213989,7374098070622858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11666159111391,28.913332939845635]}"
+1716918+643736,2020,4,28.91388315795716,77.11670650687812,0.5811718702316284,7374102365590167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11670650687812,28.91388315795716]}"
+1716919+643574,2020,8,28.906601189685265,77.1167008924076,0.7635155916213989,7374102365590004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1167008924076,28.906601189685265]}"
+1716919+643673,2020,9,28.911002310747392,77.11674144136138,0.6557031273841858,7374115250491989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11674144136138,28.911002310747392]}"
+1716919+643677,2020,11,28.911213732425374,77.11678817190395,0.5653906464576721,7374106660557403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11678817190395,28.911213732425374]}"
+1716919+643680,2020,2,28.911379104102675,77.11675142264232,0.5307812690734863,7374110955524703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11675142264232,28.911379104102675]}"
